date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-12-21,75,良,44,101,31,0.8,40,41
2014-12-22,92,良,60,134,35,1.2,64,36
2014-12-23,108,轻度污染,81,153,42,1.2,83,22
2014-12-24,140,轻度污染,107,170,33,1.3,77,61
2014-12-25,101,轻度污染,76,123,22,1.1,56,41
2014-12-26,68,良,45,87,20,0.7,57,48
2014-12-27,75,良,54,101,25,0.9,66,31
2014-12-28,132,轻度污染,100,173,26,1.3,69,68
2014-12-29,143,轻度污染,110,181,30,1.7,67,42
2014-12-30,125,轻度污染,95,161,35,1.9,78,36
2014-12-31,108,轻度污染,74,167,33,1.1,42,53
2015-01-01,77,良,37,105,39,0.9,47,39
2015-01-02,98,良,66,145,51,1.4,72,26
2015-01-03,138,轻度污染,106,189,57,1.6,84,25
2015-01-04,159,中度污染,122,205,52,1.9,98,36
2015-01-05,212,重度污染,162,249,57,2.1,110,24
2015-01-06,149,轻度污染,114,175,28,1.3,43,31
2015-01-07,75,良,47,100,22,0.8,42,48
2015-01-08,131,轻度污染,100,181,39,1.5,81,41
2015-01-09,164,中度污染,125,215,53,2.1,98,52
2015-01-10,158,中度污染,120,202,39,1.9,108,58
2015-01-11,172,中度污染,131,209,50,2,101,62
2015-01-12,66,良,41,82,21,0.7,47,38
2015-01-13,62,良,45,72,20,0.8,56,27
2015-01-14,52,良,36,51,8,0.6,42,31
2015-01-15,67,良,48,69,7,0.7,38,41
2015-01-16,133,轻度污染,101,146,21,1.1,53,53
2015-01-17,133,轻度污染,102,160,27,1.3,53,53
2015-01-18,105,轻度污染,79,138,26,1.1,58,74
2015-01-19,114,轻度污染,69,178,27,1.2,81,42
2015-01-20,108,轻度污染,74,166,35,1.2,78,55
2015-01-21,159,中度污染,122,210,33,1.5,71,47
2015-01-22,155,中度污染,119,167,36,1.6,59,51
2015-01-23,165,中度污染,126,184,34,1.5,84,36
2015-01-24,240,重度污染,190,275,47,2.1,118,18
2015-01-25,235,重度污染,185,240,21,1.8,72,9
2015-01-26,281,重度污染,231,283,18,2,60,10
2015-01-27,106,轻度污染,80,101,12,0.9,33,47
2015-01-28,50,优,34,50,8,0.5,36,35
2015-01-29,46,优,32,40,7,0.7,40,36
2015-01-30,121,轻度污染,92,115,26,1.1,45,34
2015-01-31,58,良,38,65,16,0.8,42,46
2015-02-01,54,良,30,58,19,0.7,42,38
2015-02-02,93,良,69,107,21,1,55,14
2015-02-03,113,轻度污染,86,126,20,1,50,26
2015-02-04,193,中度污染,145,189,41,1.4,51,77
2015-02-05,76,良,52,102,34,1.1,49,63
2015-02-06,79,良,56,108,30,1.3,73,50
2015-02-07,106,轻度污染,80,136,40,1.5,75,71
2015-02-08,75,良,39,99,17,0.9,32,66
2015-02-09,62,良,34,75,18,0.8,53,64
2015-02-10,71,良,46,91,32,1.3,76,47
2015-02-11,96,良,72,139,41,1.3,60,106
2015-02-12,212,重度污染,162,249,72,1.8,75,90
2015-02-13,177,中度污染,134,196,31,1.6,61,104
2015-02-14,141,轻度污染,108,161,23,1.6,62,99
2015-02-15,87,良,65,83,13,1.3,41,68
2015-02-16,131,轻度污染,100,131,12,1.6,29,94
2015-02-17,208,重度污染,158,238,15,1.7,39,115
2015-02-18,88,良,65,122,16,1.1,32,92
2015-02-19,50,优,29,50,15,0.8,18,93
2015-02-20,41,优,19,33,7,0.8,22,81
2015-02-21,65,良,47,56,5,1,19,34
2015-02-22,162,中度污染,123,149,16,1.3,29,54
2015-02-23,113,轻度污染,86,124,12,1.3,29,74
2015-02-24,86,良,64,110,10,1.2,26,75
2015-02-25,59,良,42,60,6,1.1,38,69
2015-02-26,123,轻度污染,93,149,14,1.1,34,66
2015-02-27,49,优,28,49,11,0.8,28,70
2015-02-28,29,优,15,24,5,0.5,29,57
2015-03-01,67,良,49,69,12,0.8,27,90
2015-03-02,82,良,61,88,17,1.1,48,86
2015-03-03,96,良,72,136,20,1.2,45,70
2015-03-04,61,良,22,71,15,0.7,31,71
