date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-01-26,77,¡º,34,103,24,1.6,26,70
2015-01-27,61,¡º,31,73,27,1.8,34,60
2015-01-28,69,¡º,39,87,22,1.6,26,55
2015-01-29,77,¡º,32,104,20,1.8,29,62
2015-01-30,64,¡º,38,78,19,2,38,61
2015-01-31,83,¡º,61,74,23,2.4,37,65
2015-02-01,89,¡º,67,82,20,2.5,40,62
2015-02-02,80,¡º,59,75,25,2.3,39,61
2015-02-03,91,¡º,68,98,30,2.4,42,84
2015-02-04,59,¡º,42,52,16,1.7,21,82
2015-02-05,80,¡º,59,77,23,2.2,44,68
2015-02-06,88,¡º,65,97,28,2.1,37,78
2015-02-07,71,¡º,42,92,20,1.9,38,74
2015-02-08,83,¡º,56,117,25,2.2,52,87
2015-02-09,92,¡º,68,131,35,2.6,63,82
2015-02-10,91,¡º,68,121,36,2.5,57,82
2015-02-11,81,¡º,54,111,44,2.7,70,78
2015-02-12,82,¡º,58,114,54,3.1,76,70
2015-02-13,77,¡º,54,103,46,3,64,66
2015-02-14,162,÷–∂»Œ€»æ,81,274,32,2.5,43,72
2015-02-15,77,¡º,30,103,16,1.4,24,81
2015-02-16,77,¡º,46,104,35,2.3,49,99
2015-02-17,75,¡º,48,100,39,2.6,46,102
2015-02-18,88,¡º,66,121,40,2.3,40,106
2015-02-19,123,«·∂»Œ€»æ,93,139,30,2,30,89
2015-02-20,77,¡º,37,104,16,1,14,78
2015-02-21,67,¡º,27,85,14,1.2,16,73
2015-02-22,66,¡º,30,81,19,1.4,27,85
2015-02-23,74,¡º,38,98,16,1.4,23,76
2015-02-24,54,¡º,30,57,11,1.6,28,62
2015-02-25,131,«·∂»Œ€»æ,57,211,10,1.4,25,58
2015-02-26,74,¡º,38,98,16,1.5,34,68
2015-02-27,105,«·∂»Œ€»æ,43,160,17,1.1,18,72
2015-02-28,46,”≈,18,46,15,1.2,21,68
2015-03-01,67,¡º,46,84,31,2.2,38,112
2015-03-02,146,«·∂»Œ€»æ,62,243,24,1.6,31,92
2015-03-03,215,÷ÿ∂»Œ€»æ,77,360,12,1.3,25,72
2015-03-04,113,«·∂»Œ€»æ,52,175,17,1.5,27,53
2015-03-05,87,¡º,59,124,25,1.8,35,61
2015-03-06,81,¡º,57,112,23,1.9,41,63
2015-03-07,74,¡º,42,97,21,1.6,32,78
2015-03-08,87,¡º,35,124,13,1,20,105
2015-03-09,118,«·∂»Œ€»æ,47,186,16,0.9,17,79
2015-03-10,91,¡º,43,133,25,1.2,27,66
2015-03-11,98,¡º,52,147,29,1.6,48,91
2015-03-12,125,«·∂»Œ€»æ,72,199,36,1.6,61,89
2015-03-13,106,«·∂»Œ€»æ,43,163,16,0.9,36,81
2015-03-14,139,«·∂»Œ€»æ,55,228,14,0.9,40,72
2015-03-15,150,«·∂»Œ€»æ,67,249,26,1.6,63,78
2015-03-16,125,«·∂»Œ€»æ,59,200,20,1.2,49,73
2015-03-17,138,«·∂»Œ€»æ,73,227,31,1.9,64,61
2015-03-18,100,¡º,47,151,26,1.6,40,85
2015-03-19,66,¡º,33,82,11,0.9,26,85
2015-03-20,81,¡º,36,113,19,0.9,36,83
2015-03-21,111,«·∂»Œ€»æ,61,171,22,1.3,57,98
2015-03-22,107,«·∂»Œ€»æ,65,164,25,1.5,64,56
2015-03-23,72,¡º,48,93,11,1,38,92
2015-03-24,58,¡º,34,65,7,0.8,39,88
2015-03-25,73,¡º,38,95,14,1.2,54,98
2015-03-26,77,¡º,40,104,13,1,55,102
2015-03-27,100,¡º,48,121,16,1.1,69,96
2015-03-28,115,«·∂»Œ€»æ,51,180,16,0.9,64,74
2015-03-29,85,¡º,56,120,14,1.1,67,100
2015-03-30,76,¡º,39,103,14,0.9,44,103
2015-03-31,97,¡º,49,144,13,0.9,52,90
2015-04-01,98,¡º,63,147,14,0.8,40,74
2015-04-02,185,÷–∂»Œ€»æ,90,320,21,1,54,90
2015-04-03,111,«·∂»Œ€»æ,53,173,6,0.8,30,72
2015-04-04,114,«·∂»Œ€»æ,56,178,16,0.9,39,59
2015-04-05,66,¡º,23,82,19,0.7,31,88
2015-04-06,47,”≈,26,47,9,0.8,31,89
2015-04-07,50,”≈,23,50,8,1,35,94
2015-04-08,52,¡º,27,53,9,1,31,83
2015-04-09,55,¡º,30,60,9,0.8,29,84
2015-04-10,78,¡º,44,106,20,1.1,47,96
2015-04-11,92,¡º,34,133,9,0.6,34,91
2015-04-12,113,«·∂»Œ€»æ,40,175,15,0.5,31,88
2015-04-13,95,¡º,35,140,33,1,61,85
2015-04-14,105,«·∂»Œ€»æ,42,159,25,1.1,57,78
2015-04-15,148,«·∂»Œ€»æ,67,246,34,1.2,57,123
2015-04-16,199,÷–∂»Œ€»æ,90,348,22,0.8,41,127
2015-04-17,154,÷–∂»Œ€»æ,72,257,23,1.1,43,113
