date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-09-08,78,¡º,38,53,13,0.7,28,134
2014-09-09,62,¡º,33,46,11,0.6,23,114
2014-09-10,62,¡º,45,66,13,0.7,28,110
2014-09-11,73,¡º,16,38,13,0.6,30,128
2014-09-12,53,¡º,20,45,11,0.7,34,104
2014-09-13,44,”≈,16,24,9,0.6,27,87
2014-09-14,47,”≈,16,35,9,0.5,19,94
2014-09-15,53,¡º,14,30,10,0.6,22,104
2014-09-16,69,¡º,30,48,11,0.6,30,123
2014-09-17,53,¡º,20,40,13,0.6,28,104
2014-09-18,45,”≈,19,36,12,0.6,33,89
2014-09-19,53,¡º,37,53,15,0.9,60,65
2014-09-20,81,¡º,59,71,22,1,52,102
2014-09-21,65,¡º,13,30,12,0.5,20,118
2014-09-22,55,¡º,15,35,10,0.6,16,106
2014-09-23,32,”≈,13,17,9,0.7,23,63
2014-09-24,39,”≈,27,36,11,0.8,35,71
2014-09-25,98,¡º,47,70,15,0.8,50,157
2014-09-26,91,¡º,57,72,11,0.9,38,149
2014-09-27,73,¡º,40,50,11,0.7,31,128
2014-09-28,66,¡º,20,35,9,0.6,23,119
2014-09-29,74,¡º,54,87,20,1,40,108
2014-09-30,56,¡º,18,33,9,0.7,20,107
2014-10-01,59,¡º,20,47,13,0.6,30,111
2014-10-02,120,«·∂»Œ€»æ,52,86,20,1,44,182
2014-10-03,88,¡º,53,69,16,0.8,25,146
2014-10-04,72,¡º,16,40,12,0.6,20,126
2014-10-05,75,¡º,29,62,14,0.7,23,130
2014-10-06,73,¡º,37,62,14,0.8,23,128
2014-10-07,77,¡º,30,52,14,0.7,34,132
2014-10-08,63,¡º,23,45,12,0.8,41,115
2014-10-09,73,¡º,25,44,13,0.7,38,127
2014-10-10,84,¡º,31,54,13,0.7,31,141
2014-10-11,78,¡º,34,56,13,0.7,23,133
2014-10-12,70,¡º,29,68,11,0.7,16,124
2014-10-13,68,¡º,28,85,18,0.7,25,122
2014-10-14,70,¡º,40,89,30,0.9,48,108
2014-10-15,127,«·∂»Œ€»æ,96,140,44,1.2,91,148
2014-10-16,137,«·∂»Œ€»æ,105,146,31,1.2,87,143
2014-10-17,53,¡º,22,55,13,0.6,47,99
2014-10-18,52,¡º,17,40,9,0.6,36,102
2014-10-19,65,¡º,23,48,10,0.6,27,118
2014-10-20,109,«·∂»Œ€»æ,56,92,15,0.9,52,170
2014-10-21,96,¡º,71,104,21,1.1,56,82
2014-10-22,65,¡º,47,71,14,0.8,34,111
2014-10-23,63,¡º,42,68,12,0.7,55,116
2014-10-24,73,¡º,32,55,12,0.6,47,128
2014-10-25,77,¡º,32,50,12,0.6,43,132
2014-10-26,84,¡º,56,84,17,0.8,55,141
2014-10-27,66,¡º,44,82,13,0.7,36,97
2014-10-28,54,¡º,18,58,11,0.6,35,102
2014-10-29,53,¡º,24,56,10,0.7,58,82
2014-10-30,63,¡º,46,63,12,0.8,60,49
2014-10-31,78,¡º,58,47,13,1.3,75,35
2014-11-01,92,¡º,69,73,18,1.2,53,27
2014-11-02,77,¡º,56,67,20,0.9,41,86
2014-11-03,58,¡º,35,67,23,0.7,49,92
2014-11-04,60,¡º,41,70,18,0.8,71,109
2014-11-05,62,¡º,36,58,14,0.7,56,114
2014-11-06,170,÷–∂»Œ€»æ,129,156,27,1.2,66,140
2014-11-07,63,¡º,45,62,15,0.7,33,106
2014-11-08,38,”≈,24,38,13,0.6,35,75
2014-11-09,51,¡º,34,51,17,0.7,31,100
2014-11-10,87,¡º,64,77,21,0.9,39,102
2014-11-11,75,¡º,55,81,23,0.9,68,96
2014-11-12,182,÷–∂»Œ€»æ,137,167,37,1.4,67,72
2014-11-13,61,¡º,30,73,22,0.6,47,72
2014-11-14,68,¡º,47,86,25,0.8,80,90
2014-11-15,60,¡º,41,70,15,0.7,60,98
2014-11-16,88,¡º,65,72,14,0.9,54,68
2014-11-17,160,÷–∂»Œ€»æ,122,136,30,1.1,51,98
2014-11-18,83,¡º,61,75,24,0.9,54,97
2014-11-19,51,¡º,36,50,15,0.7,59,90
2014-11-20,51,¡º,33,52,14,0.6,56,89
2014-11-21,55,¡º,39,57,13,0.7,57,87
2014-11-22,97,¡º,73,94,15,0.9,72,47
2014-11-23,52,¡º,37,33,11,0.6,44,69
2014-11-24,39,”≈,27,33,12,0.6,38,57
2014-11-25,49,”≈,27,49,12,0.7,36,74
2014-11-26,61,¡º,41,71,18,0.8,59,64
2014-11-27,46,”≈,22,46,13,0.7,54,85
2014-11-28,77,¡º,57,64,15,1.2,49,73
2014-11-29,62,¡º,45,56,13,1,49,63
2014-11-30,53,¡º,38,34,13,1.1,39,70
2014-12-01,88,¡º,45,126,24,0.8,35,60
2014-12-02,64,¡º,28,79,30,0.9,46,50
2014-12-03,82,¡º,61,84,28,1.1,74,26
2014-12-04,108,«·∂»Œ€»æ,82,122,51,1.3,68,42
2014-12-05,105,«·∂»Œ€»æ,79,120,51,1.1,65,46
2014-12-06,115,«·∂»Œ€»æ,87,125,53,1.3,87,46
2014-12-07,105,«·∂»Œ€»æ,79,115,33,1.2,92,39
2014-12-08,135,«·∂»Œ€»æ,103,130,38,1.1,61,68
2014-12-09,48,”≈,33,47,18,0.6,51,64
2014-12-10,76,¡º,56,80,25,1,76,26
2014-12-11,108,«·∂»Œ€»æ,82,124,24,1,45,51
2014-12-12,96,¡º,72,142,42,1.1,63,42
2014-12-13,94,¡º,70,131,50,1.3,74,42
2014-12-14,115,«·∂»Œ€»æ,87,131,40,1.5,85,48
2014-12-15,107,«·∂»Œ€»æ,80,122,38,1.3,85,26
2014-12-16,111,«·∂»Œ€»æ,84,167,43,1.2,57,46
2014-12-17,78,¡º,43,107,37,1,58,47
2014-12-18,70,¡º,47,89,25,0.9,64,44
2014-12-19,96,¡º,72,114,32,1.2,88,13
2014-12-20,78,¡º,57,91,31,0.9,55,57
2014-12-21,86,¡º,64,101,41,0.9,56,40
2014-12-22,103,«·∂»Œ€»æ,77,120,48,1.1,74,40
2014-12-23,84,¡º,62,101,29,1,73,59
2014-12-24,169,÷–∂»Œ€»æ,128,172,57,1.5,97,44
2014-12-25,63,¡º,45,52,17,0.7,39,66
2014-12-26,39,”≈,24,39,17,0.6,47,60
2014-12-27,39,”≈,24,39,20,0.6,50,59
2014-12-28,92,¡º,69,96,30,1.1,79,47
2014-12-29,190,÷–∂»Œ€»æ,143,197,52,1.7,100,57
2014-12-30,174,÷–∂»Œ€»æ,132,174,50,1.6,108,53
2014-12-31,143,«·∂»Œ€»æ,110,163,42,1.2,70,60
2015-01-01,62,¡º,36,73,29,0.7,41,60
2015-01-02,102,«·∂»Œ€»æ,77,112,47,1.2,78,40
2015-01-03,131,«·∂»Œ€»æ,100,133,40,1.2,80,52
2015-01-04,194,÷–∂»Œ€»æ,146,180,60,1.6,143,36
2015-01-05,110,«·∂»Œ€»æ,83,118,28,1,82,47
2015-01-06,121,«·∂»Œ€»æ,92,115,24,1.1,45,56
2015-01-07,55,¡º,33,61,20,0.6,38,66
2015-01-08,93,¡º,69,92,41,1.1,66,54
2015-01-09,196,÷–∂»Œ€»æ,147,199,56,1.9,122,45
2015-01-10,239,÷ÿ∂»Œ€»æ,189,247,66,2.2,138,57
2015-01-11,256,÷ÿ∂»Œ€»æ,206,247,75,1.9,108,82
2015-01-12,35,”≈,24,35,14,0.6,31,63
2015-01-13,30,”≈,18,30,14,0.6,47,55
2015-01-14,31,”≈,22,25,10,0.7,41,53
2015-01-15,97,¡º,72,84,18,1,54,39
2015-01-16,142,«·∂»Œ€»æ,109,132,26,1.2,63,26
2015-01-17,110,«·∂»Œ€»æ,83,100,21,0.9,37,62
2015-01-18,119,«·∂»Œ€»æ,91,121,28,1.1,73,62
2015-01-19,119,«·∂»Œ€»æ,90,163,38,1.3,73,58
2015-01-20,62,¡º,33,73,16,0.7,50,74
2015-01-21,133,«·∂»Œ€»æ,101,143,31,1.1,69,53
2015-01-22,163,÷–∂»Œ€»æ,124,132,33,1.5,58,35
2015-01-23,140,«·∂»Œ€»æ,107,123,24,1.1,64,76
2015-01-24,145,«·∂»Œ€»æ,111,125,22,1.2,75,76
2015-01-25,161,÷–∂»Œ€»æ,123,132,24,1.5,70,65
2015-01-26,137,«·∂»Œ€»æ,105,105,19,1.2,50,47
2015-01-27,69,¡º,50,63,15,0.8,28,71
2015-01-28,33,”≈,17,33,14,0.6,28,57
2015-01-29,28,”≈,13,17,11,0.6,39,55
2015-01-30,93,¡º,69,78,22,0.9,40,58
2015-01-31,49,”≈,34,44,19,0.7,32,69
2015-02-01,34,”≈,19,34,18,0.6,37,61
2015-02-02,39,”≈,27,38,16,0.6,50,42
2015-02-03,52,¡º,37,50,21,0.7,65,35
2015-02-04,222,÷ÿ∂»Œ€»æ,172,199,57,1.5,76,75
2015-02-05,134,«·∂»Œ€»æ,102,115,36,1.1,60,75
2015-02-06,97,¡º,72,91,33,1.2,84,60
2015-02-07,142,«·∂»Œ€»æ,109,122,33,1.4,96,73
2015-02-08,68,¡º,50,64,20,0.8,31,77
2015-02-09,37,”≈,26,36,17,0.7,37,71
2015-02-10,78,¡º,58,61,21,0.9,68,80
2015-02-11,101,«·∂»Œ€»æ,76,93,25,1.1,77,95
2015-02-12,215,÷ÿ∂»Œ€»æ,165,218,51,1.6,72,80
2015-02-13,65,¡º,47,60,20,0.8,49,114
2015-02-14,78,¡º,57,82,17,0.8,37,134
2015-02-15,76,¡º,56,72,14,1,50,105
2015-02-16,145,«·∂»Œ€»æ,111,94,16,1.5,43,64
2015-02-17,158,÷–∂»Œ€»æ,121,172,19,1.4,43,111
2015-02-18,94,¡º,70,114,19,1,40,99
2015-02-19,46,”≈,21,34,14,0.5,17,91
2015-02-20,43,”≈,16,25,11,0.6,13,85
2015-02-21,77,¡º,57,50,11,1,27,76
2015-02-22,149,«·∂»Œ€»æ,114,133,14,1.2,29,57
2015-02-23,92,¡º,53,134,16,0.8,24,90
2015-02-24,79,¡º,44,108,12,0.8,25,90
2015-02-25,43,”≈,23,34,9,0.8,40,86
2015-02-26,88,¡º,65,92,11,0.9,28,82
2015-02-27,44,”≈,20,34,10,0.6,28,87
2015-02-28,35,”≈,15,18,8,0.6,31,69
2015-03-01,102,«·∂»Œ€»æ,77,85,20,0.9,37,85
2015-03-02,143,«·∂»Œ€»æ,109,115,21,1.1,51,125
2015-03-03,109,«·∂»Œ€»æ,82,62,17,0.9,39,112
2015-03-04,49,”≈,20,49,13,0.7,24,80
2015-03-05,38,”≈,15,34,10,0.6,27,76
2015-03-06,37,”≈,25,36,13,0.7,35,73
2015-03-07,47,”≈,30,38,14,0.7,40,94
2015-03-08,40,”≈,25,27,11,0.7,48,79
2015-03-09,56,¡º,40,47,11,0.8,31,81
2015-03-10,45,”≈,20,45,12,0.7,24,87
2015-03-11,59,¡º,43,61,19,0.8,60,86
2015-03-12,114,«·∂»Œ€»æ,86,109,30,0.9,55,143
